Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Reflectance L*,Reflectance a*,Reflectance b*
372,U1517,C,4,F,1,25,20.15,40.42,1.04,-0.96
372,U1517,C,4,F,1,26,20.16,38.91,0.82,-2.23
372,U1517,C,4,F,1,27,20.17,43.07,1.23,-1.55
372,U1517,C,4,F,1,28,20.18,40.55,1.02,-2.4
372,U1517,C,4,F,1,29,20.19,40.59,1.11,-1.98
372,U1517,C,4,F,1,30,20.2,38.92,1.01,-1.73
372,U1517,C,4,F,1,31,20.21,46.13,1.78,-5.61
372,U1517,C,4,F,1,32,20.22,40.1,1.11,-1.61
372,U1517,C,4,F,1,33,20.23,39.17,1,-1.71
372,U1517,C,4,F,1,34,20.24,42.34,1.38,-2.03
372,U1517,C,4,F,1,35,20.25,44.3,1.53,-1.82
372,U1517,C,4,F,1,36,20.26,40.34,1.34,-2.82
372,U1517,C,4,F,1,37,20.27,40.62,1.29,-2.65
372,U1517,C,4,F,1,38,20.28,42.59,1.45,-3.74
372,U1517,C,4,F,1,39,20.29,44.89,1.63,-2.4
372,U1517,C,4,F,1,40,20.3,42.74,1.52,-1.22
372,U1517,C,4,F,1,41,20.31,40.45,1.32,-0.82
372,U1517,C,4,F,1,42,20.32,42.49,1.44,-1.19
372,U1517,C,4,F,1,43,20.33,42.25,1.51,-2.11
372,U1517,C,4,F,1,44,20.34,40.22,1.55,-3.34
372,U1517,C,4,F,1,45,20.35,41.3,1.33,-2.45
372,U1517,C,4,F,1,46,20.36,38.78,1.12,-1.83
372,U1517,C,4,F,1,47,20.37,41.94,1.56,-3.57
372,U1517,C,4,F,1,48,20.38,43.48,1.56,-2.75
372,U1517,C,4,F,1,49,20.39,38.46,1.22,-1.15
372,U1517,C,4,F,1,50,20.4,41.72,1.6,-1.56
372,U1517,C,4,F,1,51,20.41,37.13,1.25,-0.13
372,U1517,C,4,F,1,52,20.42,37.29,1.2,-2.57
372,U1517,C,4,F,1,53,20.43,39.95,1.21,-2.75
372,U1517,C,4,F,1,54,20.44,37.93,1.09,-2.64
372,U1517,C,4,F,1,55,20.45,38.71,1.35,-1.61
372,U1517,C,4,F,1,56,20.46,42.57,1.58,-2.18
372,U1517,C,4,F,1,57,20.47,41.52,1.25,-2.95
372,U1517,C,4,F,1,58,20.48,43.12,1.45,-2.74
372,U1517,C,4,F,1,59,20.49,42.3,1.28,-3.87
372,U1517,C,4,F,1,60,20.5,40.41,1.24,-2.47
372,U1517,C,4,F,1,61,20.51,39.43,1.12,-2.59
372,U1517,C,4,F,1,62,20.52,38.34,1.01,-1.1
372,U1517,C,4,F,1,63,20.53,37.48,1.02,-1.78
372,U1517,C,4,F,1,64,20.54,40.11,1.38,-2.01
372,U1517,C,4,F,1,65,20.55,41.5,1.27,-0.56
372,U1517,C,4,F,1,66,20.56,42.44,1.36,-2.91
372,U1517,C,4,F,1,67,20.57,42.06,1.42,-3.82
372,U1517,C,4,F,1,68,20.58,41.52,1.3,-2.35
372,U1517,C,4,F,1,69,20.59,39.29,1.16,-2.07
372,U1517,C,4,F,1,70,20.6,37.98,1.03,-1.56
372,U1517,C,4,F,1,71,20.61,38.21,1.08,-1.33
372,U1517,C,4,F,1,72,20.62,38.64,1.15,-2
372,U1517,C,4,F,1,73,20.63,38.55,1.06,-2.23
372,U1517,C,4,F,1,74,20.64,38.28,0.98,-1.48
372,U1517,C,4,F,1,75,20.65,38.62,1.02,-1.93
372,U1517,C,4,F,1,76,20.66,38.79,1.06,-1.79
372,U1517,C,4,F,1,77,20.67,40.56,1.28,-1.85
372,U1517,C,4,F,1,78,20.68,39.42,1.16,-1.87
372,U1517,C,4,F,1,79,20.69,40.6,1.25,-0.6
372,U1517,C,4,F,1,80,20.7,42.67,1.39,-0.23
372,U1517,C,4,F,1,81,20.71,41.74,1.37,-2.69
372,U1517,C,4,F,1,82,20.72,37.74,1.17,-3.4
372,U1517,C,4,F,1,83,20.73,35.48,1.11,0.16
372,U1517,C,4,F,1,84,20.74,44.39,1.67,-2.31
372,U1517,C,4,F,1,85,20.75,40.24,1.33,-2.55
372,U1517,C,4,F,1,86,20.76,38.58,1.05,-2.14
372,U1517,C,4,F,1,87,20.77,38.68,1.32,-0.99
372,U1517,C,4,F,1,88,20.78,36.59,0.99,-1.09
372,U1517,C,4,F,1,89,20.79,38.11,1.04,-1.27
372,U1517,C,4,F,1,90,20.8,38.83,1.06,-1.76
372,U1517,C,4,F,1,91,20.81,42.06,1.42,-2.84
372,U1517,C,4,F,1,92,20.82,42.93,1.44,-3.86
372,U1517,C,4,F,1,93,20.83,39.83,1.27,-1.77
372,U1517,C,4,F,1,94,20.84,38.67,1.12,-2.04
372,U1517,C,4,F,1,95,20.85,37.79,0.97,-0.96
372,U1517,C,4,F,1,96,20.86,38.42,1.08,-1.42
372,U1517,C,4,F,1,97,20.87,40.04,1.21,-2.85
372,U1517,C,4,F,1,98,20.88,38.81,1.1,-0.98
372,U1517,C,4,F,1,99,20.89,41.88,1.55,-3.24
372,U1517,C,4,F,1,100,20.9,41.04,1.28,-1.86
372,U1517,C,4,F,1,101,20.91,38.08,0.94,-1.82
372,U1517,C,4,F,1,102,20.92,37.94,0.95,-1.31
372,U1517,C,4,F,1,103,20.93,39.56,1.13,-2.39
372,U1517,C,4,F,1,104,20.94,39.2,1.08,-0.9
372,U1517,C,4,F,1,105,20.95,39.47,1.16,-2.09
372,U1517,C,4,F,1,106,20.96,37.62,0.94,-1.64
372,U1517,C,4,F,1,107,20.97,38.67,1.05,-1.44
372,U1517,C,4,F,1,108,20.98,38.27,1.05,-1.73
372,U1517,C,4,F,1,109,20.99,37.42,1.13,-2.02
372,U1517,C,4,F,1,110,21,39.27,1.16,-1.77
372,U1517,C,4,F,1,111,21.01,37.38,1,-0.82
372,U1517,C,4,F,1,112,21.02,37.59,0.94,-1.07
372,U1517,C,4,F,1,113,21.03,39.13,1.23,-2.92
372,U1517,C,4,F,1,114,21.04,37.73,1.08,-1.6
372,U1517,C,4,F,1,115,21.05,38.44,1.05,-1.4
372,U1517,C,4,F,1,116,21.06,38.29,0.99,-1.23
372,U1517,C,4,F,1,117,21.07,37.71,0.83,-1.82
372,U1517,C,4,F,1,118,21.08,40.87,1.35,-4.07
372,U1517,C,4,F,1,119,21.09,38.18,1.01,-1.65
372,U1517,C,4,F,1,120,21.1,38.19,1.18,-1.51
372,U1517,C,4,F,1,121,21.11,39.94,1.29,-2.7
372,U1517,C,4,F,1,122,21.12,40.76,1.35,-4.06
372,U1517,C,4,F,1,123,21.13,43.78,1.54,-3.26
372,U1517,C,4,F,1,124,21.14,41.14,1.22,-3.81
372,U1517,C,4,F,1,125,21.15,43.12,1.4,-3.22
372,U1517,C,4,F,1,126,21.16,43.54,1.41,-3.43
372,U1517,C,4,F,1,127,21.17,42.47,1.37,-3.97
372,U1517,C,4,F,1,128,21.18,40.45,1.34,-3.94
372,U1517,C,4,F,1,129,21.19,40.46,1.23,-3.42
372,U1517,C,4,F,1,130,21.2,39.01,1.16,-1.44
372,U1517,C,4,F,1,131,21.21,40.2,1.33,-0.63
372,U1517,C,4,F,1,132,21.22,40.64,1.35,-4.58
372,U1517,C,4,F,1,133,21.23,37.6,1.14,-2.1
372,U1517,C,4,F,1,134,21.24,37.61,1.05,-3.39
372,U1517,C,4,F,1,135,21.25,38.11,1.3,-1.88
372,U1517,C,4,F,1,136,21.26,37.86,1.29,-2.4
372,U1517,C,4,F,1,137,21.27,40.29,1.41,-2.12
372,U1517,C,4,F,1,138,21.28,39.4,1.27,-2.28
372,U1517,C,4,F,1,139,21.29,40.71,1.51,-1.72
372,U1517,C,3,F,CC,2,19.95,42.69,1.9,-1.5
372,U1517,C,3,F,CC,3,19.96,40.64,1.96,-1.28
372,U1517,C,3,F,CC,4,19.97,35.04,1.48,-4.59
372,U1517,C,3,F,CC,5,19.98,41.45,1.54,-4.98
372,U1517,C,3,F,CC,6,19.99,39.91,1.38,-3.9
372,U1517,C,3,F,CC,7,20,36.99,0.99,-1.16
372,U1517,C,3,F,CC,8,20.01,38.22,1.37,-2.69
372,U1517,C,3,F,CC,9,20.02,38.35,1.19,-1.38
372,U1517,C,3,F,CC,10,20.03,40.72,1.3,-3.67
372,U1517,C,3,F,CC,11,20.04,41.17,1.37,-3.83
372,U1517,C,3,F,CC,12,20.05,40.61,1.29,-2.84
372,U1517,C,3,F,CC,13,20.06,41.65,1.39,-4.23
372,U1517,C,3,F,CC,14,20.07,39.64,1.19,-2.3
372,U1517,C,3,F,CC,15,20.08,38.84,1.12,-2.58
372,U1517,C,3,F,CC,16,20.09,39.81,1.14,-3.04
372,U1517,C,3,F,CC,17,20.1,42.24,1.61,-4.9
372,U1517,C,3,F,CC,18,20.11,39.63,1.4,-3.63
372,U1517,C,3,F,CC,19,20.12,37.91,1.23,-1.22
372,U1517,C,3,F,CC,20,20.13,37.41,1.15,-0.91
372,U1517,C,3,F,CC,21,20.14,40.53,1.52,-1.65
372,U1517,C,3,F,CC,22,20.15,42.38,1.61,-1.19
372,U1517,C,3,F,CC,23,20.16,42.17,1.75,-2.76
372,U1517,C,3,F,CC,24,20.17,42.07,1.75,-3.55
372,U1517,C,3,F,CC,25,20.18,42.19,1.92,-4.12
372,U1517,C,3,F,CC,26,20.19,56.3,3.19,-7.56
372,U1517,C,3,F,CC,27,20.2,47.69,10.48,-0.9
372,U1517,C,3,F,CC,28,20.21,45.19,13.44,-2.25
372,U1517,C,4,F,2,2,21.42,41.91,1.66,-3.13
372,U1517,C,4,F,2,3,21.43,41.79,1.89,-6.32
372,U1517,C,4,F,2,4,21.44,39.29,1.63,-2.54
372,U1517,C,4,F,2,5,21.45,42.52,1.64,-3.9
372,U1517,C,4,F,2,6,21.46,45.3,1.59,-2.96
372,U1517,C,4,F,2,7,21.47,40.05,1.25,-1.04
372,U1517,C,4,F,2,8,21.48,42.04,1.52,-3.28
372,U1517,C,4,F,2,9,21.49,43.84,1.61,-3.56
372,U1517,C,4,F,2,10,21.5,37.6,1.08,-1.07
372,U1517,C,4,F,2,11,21.51,38.33,1.01,-0.38
372,U1517,C,4,F,2,12,21.52,39.15,1.1,-0.16
372,U1517,C,4,F,2,13,21.53,37.52,0.91,-0.75
372,U1517,C,4,F,2,14,21.54,37.87,1.02,-0.4
372,U1517,C,4,F,2,15,21.55,38.76,1.14,0.35
372,U1517,C,4,F,2,16,21.56,37.18,0.94,-0.56
372,U1517,C,4,F,2,17,21.57,37.97,0.99,-0.47
372,U1517,C,4,F,2,18,21.58,37.69,0.93,-0.84
372,U1517,C,4,F,2,19,21.59,37.73,1.01,-1.34
372,U1517,C,4,F,2,20,21.6,37.45,0.96,-0.76
372,U1517,C,4,F,2,21,21.61,36.82,0.89,-0.77
372,U1517,C,4,F,2,22,21.62,35.98,1.03,-0.81
372,U1517,C,4,F,2,23,21.63,37.55,0.93,-0.71
372,U1517,C,4,F,2,24,21.64,38.43,1,-0.79
372,U1517,C,4,F,2,25,21.65,37.68,0.9,-0.17
372,U1517,C,4,F,2,26,21.66,37.31,0.95,-0.39
372,U1517,C,4,F,2,27,21.67,39.24,1.17,-0.48
372,U1517,C,4,F,2,28,21.68,37.6,0.93,-0.28
372,U1517,C,4,F,2,29,21.69,38.33,1.02,-0.52
372,U1517,C,4,F,2,30,21.7,38.42,0.99,-0.88
372,U1517,C,4,F,2,31,21.71,38.07,0.96,-0.96
372,U1517,C,4,F,2,32,21.72,38.61,1.06,-0.72
372,U1517,C,4,F,2,33,21.73,37.84,0.89,-1.1
372,U1517,C,4,F,2,34,21.74,37.57,0.89,-0.67
372,U1517,C,4,F,2,35,21.75,37.96,0.92,-0.45
372,U1517,C,4,F,2,36,21.76,37.83,0.9,-0.58
372,U1517,C,4,F,2,37,21.77,37.94,0.92,-0.63
372,U1517,C,4,F,2,38,21.78,38,0.85,-0.72
372,U1517,C,4,F,2,39,21.79,37.33,0.93,-0.72
372,U1517,C,4,F,2,40,21.8,38.12,0.99,-0.51
372,U1517,C,4,F,2,41,21.81,38.08,0.92,-0.65
372,U1517,C,4,F,2,42,21.82,38.03,0.87,-0.64
372,U1517,C,4,F,2,43,21.83,37.84,0.87,-0.64
372,U1517,C,4,F,2,44,21.84,37.65,0.91,-0.75
372,U1517,C,4,F,2,45,21.85,38.37,0.96,-0.54
372,U1517,C,4,F,2,46,21.86,37.94,0.93,-0.7
372,U1517,C,4,F,2,47,21.87,36.81,0.94,-1.23
372,U1517,C,4,F,2,48,21.88,37.18,1.12,-0.85
372,U1517,C,4,F,2,49,21.89,39.35,1.3,-0.61
372,U1517,C,4,F,2,50,21.9,38.19,0.94,-0.62
372,U1517,C,4,F,2,51,21.91,38.74,1.01,-0.31
372,U1517,C,4,F,2,52,21.92,38.83,1.11,-0.27
372,U1517,C,4,F,2,53,21.93,39.09,1.05,-0.38
372,U1517,C,4,F,2,54,21.94,38.2,0.9,-0.82
372,U1517,C,4,F,2,55,21.95,37.72,0.94,-0.75
372,U1517,C,4,F,2,56,21.96,38.23,0.93,-0.82
372,U1517,C,4,F,2,57,21.97,38.25,0.92,-0.8
372,U1517,C,4,F,2,58,21.98,38.14,1.01,-0.89
372,U1517,C,4,F,2,59,21.99,38.23,1.01,-0.7
372,U1517,C,4,F,2,60,22,37.49,0.87,-1.03
372,U1517,C,4,F,2,61,22.01,37.81,0.89,-1.14
372,U1517,C,4,F,2,62,22.02,37.4,0.96,-0.99
372,U1517,C,4,F,2,63,22.03,37.53,1.09,-1.04
372,U1517,C,4,F,2,64,22.04,37.53,0.92,-1.02
372,U1517,C,4,F,2,65,22.05,37.25,0.87,-0.93
372,U1517,C,4,F,2,66,22.06,37.5,0.93,-1.05
372,U1517,C,4,F,2,67,22.07,37.11,1.04,-0.94
372,U1517,C,4,F,2,68,22.08,37.66,1.03,-0.84
372,U1517,C,4,F,2,69,22.09,37.91,0.98,-1.16
372,U1517,C,4,F,2,70,22.1,37.53,0.92,-1
372,U1517,C,4,F,2,71,22.11,37.07,0.96,-0.93
372,U1517,C,4,F,2,72,22.12,38.07,1.18,-1.58
372,U1517,C,4,F,2,73,22.13,36.86,0.97,-1.01
372,U1517,C,4,F,2,74,22.14,37.48,0.93,-0.89
372,U1517,C,4,F,2,75,22.15,39.25,1.17,-0.5
372,U1517,C,4,F,2,76,22.16,39.52,1.24,-1.81
372,U1517,C,4,F,2,77,22.17,37.41,1.06,-1
372,U1517,C,4,F,2,78,22.18,37.76,0.97,-0.64
372,U1517,C,4,F,2,79,22.19,38.24,1.01,-0.99
372,U1517,C,4,F,2,80,22.2,37.82,0.89,-0.93
372,U1517,C,4,F,2,81,22.21,37.84,1.05,-1.01
372,U1517,C,4,F,2,82,22.22,41.76,1.46,-2.35
372,U1517,C,4,F,2,83,22.23,38.4,1.09,-1.06
372,U1517,C,4,F,2,84,22.24,38.04,0.98,-1.29
372,U1517,C,4,F,2,85,22.25,37.44,0.95,-0.56
372,U1517,C,4,F,2,86,22.26,39.64,1.07,-2.11
372,U1517,C,4,F,2,87,22.27,36.08,0.89,-1.25
372,U1517,C,4,F,2,88,22.28,37.77,0.93,-0.88
372,U1517,C,4,F,2,89,22.29,37.9,1.04,-1.01
372,U1517,C,4,F,2,90,22.3,38.24,1.03,-0.9
372,U1517,C,4,F,2,91,22.31,39.52,1.12,-1.76
372,U1517,C,4,F,2,92,22.32,37.53,1,-0.64
372,U1517,C,4,F,2,93,22.33,37.87,1.02,-0.99
372,U1517,C,4,F,2,94,22.34,37.9,1.03,-1.14
372,U1517,C,4,F,2,95,22.35,37.39,0.99,-1.02
372,U1517,C,4,F,2,96,22.36,38.23,1.02,-0.82
372,U1517,C,4,F,2,97,22.37,37.81,1,-0.89
372,U1517,C,4,F,2,98,22.38,36.87,1.03,-1.21
372,U1517,C,4,F,2,99,22.39,38.38,1.08,-2.31
372,U1517,C,4,F,2,100,22.4,39.1,1.27,-3.64
372,U1517,C,4,F,2,101,22.41,35.62,1.53,-5.2
372,U1517,C,4,F,2,102,22.42,31.65,1.23,-0.33
372,U1517,C,4,F,2,103,22.43,37.91,0.95,-0.46
372,U1517,C,4,F,2,104,22.44,37.37,0.92,-0.72
372,U1517,C,4,F,2,105,22.45,35,1.06,-1.12
372,U1517,C,4,F,2,106,22.46,36.69,0.96,-1.09
372,U1517,C,4,F,2,107,22.47,36.88,1.22,-1.66
372,U1517,C,4,F,2,108,22.48,37.69,0.96,-1.13
372,U1517,C,4,F,2,109,22.49,40,1.3,-3.62
372,U1517,C,4,F,2,110,22.5,37.63,1,-1.93
372,U1517,C,4,F,2,111,22.51,37.64,0.87,-0.56
372,U1517,C,4,F,2,112,22.52,37.43,0.81,-0.62
372,U1517,C,4,F,2,113,22.53,38.62,0.94,-1.28
372,U1517,C,4,F,2,114,22.54,38.09,0.97,-0.83
372,U1517,C,4,F,2,115,22.55,39.35,1.04,-1.19
372,U1517,C,4,F,2,116,22.56,37.97,0.94,-0.54
372,U1517,C,4,F,2,117,22.57,40.59,1.21,-3.56
372,U1517,C,4,F,2,118,22.58,38.97,1.11,-2.53
372,U1517,C,4,F,2,119,22.59,39.48,1.12,-2.02
372,U1517,C,4,F,2,120,22.6,42.04,1.37,-0.51
372,U1517,C,4,F,2,121,22.61,43.96,1.55,-2.99
372,U1517,C,4,F,2,122,22.62,38.82,1.22,-1.63
372,U1517,C,4,F,2,123,22.63,38.64,0.99,-1.49
372,U1517,C,4,F,2,124,22.64,38.52,0.93,-0.39
372,U1517,C,4,F,2,125,22.65,38.16,0.92,-0.53
372,U1517,C,4,F,2,126,22.66,38.53,1,-0.13
372,U1517,C,4,F,2,127,22.67,41.14,1.37,-0.73
372,U1517,C,4,F,2,128,22.68,47.91,1.94,-1.26
372,U1517,C,4,F,2,129,22.69,43.13,1.42,-0.68
372,U1517,C,4,F,2,130,22.7,40.94,1.5,-0.45
372,U1517,C,4,F,3,2,22.72,48.89,2.19,-8.1
372,U1517,C,4,F,3,3,22.73,36.87,1.45,-2.82
372,U1517,C,4,F,3,4,22.74,34.33,1.24,-0.08
372,U1517,C,4,F,3,5,22.75,38.1,1.17,0.27
372,U1517,C,4,F,3,6,22.76,39.27,1.22,0.14
372,U1517,C,4,F,3,7,22.77,38.24,1.1,-0.64
372,U1517,C,4,F,3,8,22.78,38.42,1.16,-0.71
372,U1517,C,4,F,3,9,22.79,37.09,1.05,-0.23
372,U1517,C,4,F,3,10,22.8,38.65,1.1,-0.06
372,U1517,C,4,F,3,11,22.81,37.27,0.96,-0.86
372,U1517,C,4,F,3,12,22.82,38.35,1.08,-0.5
372,U1517,C,4,F,3,13,22.83,37.89,1.07,-0.57
372,U1517,C,4,F,3,14,22.84,38.09,1.07,-0.29
372,U1517,C,4,F,3,15,22.85,38.12,0.98,-0.5
372,U1517,C,4,F,3,16,22.86,39.47,1.3,-1.58
372,U1517,C,4,F,3,17,22.87,37.59,1.1,-1.03
372,U1517,C,4,F,3,18,22.88,37.48,1.32,0.77
372,U1517,C,4,F,3,19,22.89,39.08,1.06,-1.41
372,U1517,C,4,F,3,20,22.9,38.25,1,-0.76
372,U1517,C,4,F,3,21,22.91,38.05,0.97,-1.09
372,U1517,C,4,F,3,22,22.92,37.42,1.2,0.54
372,U1517,C,4,F,3,23,22.93,37.65,1.07,-0.37
372,U1517,C,4,F,3,24,22.94,38.69,1.11,-1.16
372,U1517,C,4,F,3,25,22.95,38.35,1.05,-0.59
372,U1517,C,4,F,3,26,22.96,38.07,1.04,-0.7
372,U1517,C,4,F,3,27,22.97,38.26,1.21,0.49
372,U1517,C,4,F,3,28,22.98,38.04,1.19,0.26
372,U1517,C,4,F,3,29,22.99,39.2,1.25,-0.38
372,U1517,C,4,F,3,30,23,37.7,0.95,-0.88
372,U1517,C,4,F,3,31,23.01,38.69,1.17,-0.4
372,U1517,C,4,F,3,32,23.02,38.39,1.04,-0.82
372,U1517,C,4,F,3,33,23.03,37.45,1.2,-0.18
372,U1517,C,4,F,3,34,23.04,38.48,1.11,-0.81
372,U1517,C,4,F,3,35,23.05,37.97,0.98,-1.01
372,U1517,C,4,F,3,36,23.06,38.02,1,-0.81
372,U1517,C,4,F,3,37,23.07,37.6,0.93,-0.89
372,U1517,C,4,F,3,38,23.08,37.58,0.95,-0.74
372,U1517,C,4,F,3,39,23.09,37.93,0.9,-0.62
372,U1517,C,4,F,3,40,23.1,37.7,0.89,-1
372,U1517,C,4,F,3,41,23.11,37.94,0.83,-1.15
372,U1517,C,4,F,3,42,23.12,38.01,0.82,-1.15
372,U1517,C,4,F,3,43,23.13,37.96,0.94,-1.22
372,U1517,C,4,F,3,44,23.14,38.12,1.01,-1.01
372,U1517,C,4,F,3,45,23.15,38.49,1.22,-1.72
372,U1517,C,4,F,3,46,23.16,37.71,1.13,-1.53
372,U1517,C,4,F,3,47,23.17,37.38,1.14,-0.33
372,U1517,C,4,F,3,48,23.18,41.1,1.47,-3.68
372,U1517,C,4,F,3,49,23.19,37.73,0.95,-1.05
372,U1517,C,4,F,3,50,23.2,37.62,0.88,-0.7
372,U1517,C,4,F,3,51,23.21,37.43,0.85,-1.04
372,U1517,C,4,F,3,52,23.22,37.21,0.81,-1.23
372,U1517,C,4,F,3,53,23.23,37.69,0.96,-1.73
372,U1517,C,4,F,3,54,23.24,37.61,0.96,-1.18
372,U1517,C,4,F,3,55,23.25,36.73,0.98,-1.11
372,U1517,C,4,F,3,56,23.26,37.96,0.99,-0.87
372,U1517,C,4,F,3,57,23.27,37.39,0.87,-1.28
372,U1517,C,4,F,3,58,23.28,37.85,0.89,-1.16
372,U1517,C,4,F,3,59,23.29,37.74,0.97,-0.75
372,U1517,C,4,F,3,60,23.3,38.6,1.06,-0.54
372,U1517,C,4,F,3,61,23.31,38.04,1.14,-0.54
372,U1517,C,4,F,3,62,23.32,37.21,0.99,-0.92
372,U1517,C,4,F,3,63,23.33,37.15,0.97,-1.48
372,U1517,C,4,F,3,64,23.34,37.66,0.98,-1.35
372,U1517,C,4,F,3,65,23.35,36.95,1.03,-1.16
372,U1517,C,4,F,3,66,23.36,37.03,0.98,-0.85
372,U1517,C,4,F,3,67,23.37,36.99,0.93,-0.77
372,U1517,C,4,F,3,68,23.38,36.97,1,-1.24
372,U1517,C,4,F,3,69,23.39,35.71,1.02,-0.3
372,U1517,C,4,F,3,70,23.4,38.14,1.15,-0.71
372,U1517,C,4,F,3,71,23.41,36.86,0.88,-0.91
372,U1517,C,4,F,3,72,23.42,37.27,0.92,-1.02
372,U1517,C,4,F,3,73,23.43,36.93,0.93,-1.11
372,U1517,C,4,F,3,74,23.44,37.01,0.95,-1.04
372,U1517,C,4,F,3,75,23.45,38.75,1.15,-2.82
372,U1517,C,4,F,3,76,23.46,37.6,1.17,-0.7
372,U1517,C,4,F,3,77,23.47,36.1,1,-0.55
372,U1517,C,4,F,3,78,23.48,41.3,1.48,-5
372,U1517,C,4,F,3,79,23.49,40.71,1.26,-2.64
372,U1517,C,4,F,3,80,23.5,39.18,1.14,-2.22
372,U1517,C,4,F,3,81,23.51,39.41,1.18,-2.72
372,U1517,C,4,F,3,82,23.52,40.62,1.29,-3.4
372,U1517,C,4,F,3,83,23.53,37.22,1.02,-1.34
372,U1517,C,4,F,3,84,23.54,41.12,1.37,-4.72
372,U1517,C,4,F,3,85,23.55,42.59,1.62,-4.55
372,U1517,C,4,F,3,86,23.56,38.84,1.29,-2.64
372,U1517,C,4,F,3,87,23.57,42.48,1.61,-4.43
372,U1517,C,4,F,3,88,23.58,39.23,1.13,-2.77
372,U1517,C,4,F,3,89,23.59,39.24,1.1,-2.26
372,U1517,C,4,F,3,90,23.6,40.47,1.23,-4.22
372,U1517,C,4,F,3,91,23.61,39.08,1.07,-1.58
372,U1517,C,4,F,3,92,23.62,39,1.07,-1.18
372,U1517,C,4,F,3,93,23.63,40.12,1.16,-2.67
372,U1517,C,4,F,3,94,23.64,37.99,0.94,-0.88
372,U1517,C,4,F,3,95,23.65,38.02,0.91,-0.73
372,U1517,C,4,F,3,96,23.66,38.3,0.95,-1.05
372,U1517,C,4,F,3,97,23.67,38.36,0.99,-0.85
372,U1517,C,4,F,3,98,23.68,37.28,0.96,-0.72
372,U1517,C,4,F,3,99,23.69,37.76,0.98,-0.76
372,U1517,C,4,F,3,100,23.7,37.45,0.95,-1.1
372,U1517,C,4,F,3,101,23.71,37.89,1.03,-0.79
372,U1517,C,4,F,3,102,23.72,37.82,1.07,-1.04
372,U1517,C,4,F,3,103,23.73,38.34,1.06,-0.86
372,U1517,C,4,F,3,104,23.74,39.97,1.19,-2.52
372,U1517,C,4,F,3,105,23.75,38.38,1.23,-0.1
372,U1517,C,4,F,3,106,23.76,39.57,1.22,-0.97
372,U1517,C,4,F,3,107,23.77,37.39,0.89,-0.84
372,U1517,C,4,F,3,108,23.78,40.71,1.29,-1.66
372,U1517,C,4,F,3,109,23.79,48.95,2.09,-8
372,U1517,C,4,F,3,110,23.8,46.2,1.75,-2.99
372,U1517,C,4,F,3,111,23.81,42.8,1.54,-0.84
372,U1517,C,4,F,4,2,23.94,44.96,2.02,-0.34
372,U1517,C,4,F,4,3,23.95,40.29,1.77,-2.04
372,U1517,C,4,F,4,4,23.96,33.8,1.24,-2.04
372,U1517,C,4,F,4,5,23.97,40.62,1.35,-2.68
372,U1517,C,4,F,4,6,23.98,40.16,1.39,-2.73
372,U1517,C,4,F,4,7,23.99,41.56,1.32,-3.63
372,U1517,C,4,F,4,8,24,38.88,1.05,-1.57
372,U1517,C,4,F,4,9,24.01,39.5,1.12,-1.75
372,U1517,C,4,F,4,10,24.02,40.14,1.22,-2.62
372,U1517,C,4,F,4,11,24.03,39.67,1.21,-2.31
372,U1517,C,4,F,4,12,24.04,38.01,1.1,-1.39
372,U1517,C,4,F,4,13,24.05,39.96,1.3,-3.01
372,U1517,C,4,F,4,14,24.06,43.36,1.69,-1.75
372,U1517,C,4,F,4,15,24.07,38.77,1.07,-1.65
372,U1517,C,4,F,4,16,24.08,39.59,1.25,-4
372,U1517,C,4,F,4,17,24.09,38.81,1.19,-1.8
372,U1517,C,4,F,4,18,24.1,40.49,1.29,-3.85
372,U1517,C,4,F,4,19,24.11,38.57,1.2,-2.41
372,U1517,C,4,F,4,20,24.12,41.74,1.38,-3.93
372,U1517,C,4,F,4,21,24.13,39.44,1.22,-2.71
372,U1517,C,4,F,4,22,24.14,39.94,1.29,-1.81
372,U1517,C,4,F,4,23,24.15,39.93,1.19,-1.99
372,U1517,C,4,F,4,24,24.16,39.67,1.2,-2.75
372,U1517,C,4,F,4,25,24.17,39.32,1.16,-1.46
372,U1517,C,4,F,4,26,24.18,40.67,1.26,-2.68
372,U1517,C,4,F,4,27,24.19,41.26,1.26,-2.39
372,U1517,C,4,F,4,28,24.2,40.75,1.57,-1.99
372,U1517,C,4,F,4,29,24.21,42.21,1.58,-4.36
372,U1517,C,4,F,4,30,24.22,40.63,1.57,-1.41
372,U1517,C,4,F,4,31,24.23,40.31,1.32,-1.99
372,U1517,C,4,F,4,32,24.24,39.46,1.24,-0.78
372,U1517,C,4,F,4,33,24.25,39.12,1.34,-0.51
372,U1517,C,4,F,4,34,24.26,38.25,1.07,-0.97
372,U1517,C,4,F,4,35,24.27,38.35,1.14,-1.35
372,U1517,C,4,F,4,36,24.28,37.49,1.09,-0.42
372,U1517,C,4,F,4,37,24.29,38.42,1.05,-0.82
372,U1517,C,4,F,4,38,24.3,38.9,1.2,0.07
372,U1517,C,4,F,4,39,24.31,37.77,1.1,-1.02
372,U1517,C,4,F,4,40,24.32,39.82,1.3,-2.07
372,U1517,C,4,F,4,41,24.33,38.55,1.1,-0.85
372,U1517,C,4,F,4,42,24.34,39.45,1.15,-1.31
372,U1517,C,4,F,4,43,24.35,41.69,1.37,-4.11
